zone,hour,cluster,count
206,6,THU,4440
206,7,THU,4969
206,8,THU,5203
206,9,THU,5373
206,10,THU,5622
206,11,THU,5779
206,12,THU,5753
206,13,THU,5648
206,14,THU,5368
206,15,THU,5300
206,16,THU,5191
206,17,THU,5224
206,18,THU,5199
206,19,THU,5171
206,20,THU,5161
206,21,THU,4993
206,22,THU,4630
206,23,THU,4073
206,0,THU,3784
208,1,THU,3665
208,2,THU,3300
208,3,THU,3446
208,4,THU,3671
208,5,THU,4108
208,6,THU,4510
208,7,THU,4649
208,8,THU,4496
208,9,THU,4509
208,10,THU,4706
208,11,THU,4947
208,12,THU,5045
208,13,THU,4918
208,14,THU,4822
208,15,THU,4820
208,16,THU,4982
208,17,THU,5184
208,18,THU,5588
208,19,THU,5714
208,20,THU,5747
208,21,THU,5605
208,22,THU,5089
208,23,THU,4464
208,0,THU,4057
210,1,THU,1381
210,2,THU,1225
210,3,THU,1281
210,4,THU,1365
210,5,THU,1622
210,6,THU,2167
210,7,THU,3351
210,8,THU,4314
210,9,THU,5136
210,10,THU,5543
210,11,THU,5707
210,12,THU,5779
210,13,THU,5720
210,14,THU,5561
210,15,THU,5171
210,16,THU,4696
210,17,THU,4085
210,18,THU,3409
210,19,THU,2861
210,20,THU,2644
210,21,THU,2340
210,22,THU,1941
210,23,THU,1653
210,0,THU,1526
227,1,THU,4026
227,2,THU,3724
227,3,THU,3847
227,4,THU,4069
227,5,THU,4461
227,6,THU,4801
227,7,THU,4654
227,8,THU,4015
227,9,THU,3657
227,10,THU,3628
227,11,THU,3692
227,12,THU,3620
227,13,THU,3608
227,14,THU,3534
227,15,THU,3614
227,16,THU,3913
227,17,THU,4520
227,18,THU,4841
227,19,THU,5081
227,20,THU,5128
227,21,THU,5087
227,22,THU,4911
227,23,THU,4542
227,0,THU,4331
229,1,THU,4009
229,2,THU,3681
229,3,THU,3777
229,4,THU,4017
229,5,THU,4397
229,6,THU,5030
229,7,THU,5318
229,8,THU,5314
229,9,THU,5335
229,10,THU,5533
229,11,THU,5776
229,12,THU,5849
229,13,THU,5733
229,14,THU,5710
229,15,THU,5749
229,16,THU,5845
229,17,THU,6149
229,18,THU,6143
229,19,THU,6039
229,20,THU,5812
229,21,THU,5546
229,22,THU,5086
229,23,THU,4572
229,0,THU,4251
260,1,THU,2273
260,2,THU,1876
260,3,THU,2009
260,4,THU,3076
260,5,THU,4271
260,6,THU,5887
260,7,THU,7724
260,8,THU,8760
260,9,THU,9420
260,10,THU,9975
260,11,THU,10187
260,12,THU,9985
260,13,THU,10331
260,14,THU,9681
260,15,THU,8484
260,16,THU,7289
260,17,THU,6038
260,18,THU,4983
260,19,THU,4353
260,20,THU,4011
260,21,THU,3744
260,22,THU,3648
260,23,THU,3035
260,0,THU,2566
262,1,THU,3368
262,2,THU,3011
262,3,THU,3253
262,4,THU,3555
262,5,THU,3977
262,6,THU,4235
262,7,THU,4207
262,8,THU,3730
262,9,THU,3439
262,10,THU,3200
262,11,THU,3216
262,12,THU,3111
262,13,THU,3098
262,14,THU,3089
262,15,THU,3126
262,16,THU,3343
262,17,THU,3528
262,18,THU,3699
262,19,THU,3782
262,20,THU,3838
262,21,THU,3835
262,22,THU,3705
262,23,THU,3562
262,0,THU,3557
320,1,THU,132
320,2,THU,111
320,3,THU,129
320,4,THU,141
320,5,THU,174
320,6,THU,220
320,7,THU,303
320,8,THU,359
320,9,THU,392
320,10,THU,420
320,11,THU,438
320,12,THU,416
320,13,THU,418
320,14,THU,426
320,15,THU,439
320,16,THU,461
320,17,THU,503
320,18,THU,610
320,19,THU,746
320,20,THU,794
320,21,THU,686
320,22,THU,526
320,23,THU,347
320,0,THU,201
323,1,THU,1476
323,2,THU,1294
323,3,THU,1337
323,4,THU,1469
323,5,THU,1747
323,6,THU,2298
323,7,THU,2894
323,8,THU,2936
323,9,THU,2969
323,10,THU,2942
323,11,THU,3068
323,12,THU,3041
323,13,THU,2924
323,14,THU,2828
323,15,THU,2847
323,16,THU,2914
323,17,THU,2926
323,18,THU,2694
323,19,THU,2471
323,20,THU,2344
323,21,THU,2179
323,22,THU,1962
323,23,THU,1754
323,0,THU,1635
326,1,THU,2862
326,2,THU,2584
326,3,THU,2655
326,4,THU,2857
326,5,THU,3273
326,6,THU,3922
326,7,THU,4516
326,8,THU,4709
326,9,THU,4898
326,10,THU,5012
326,11,THU,5079
326,12,THU,4924
326,13,THU,4803
326,14,THU,4528
326,15,THU,4350
326,16,THU,4093
326,17,THU,4047
326,18,THU,4050
326,19,THU,4007
326,20,THU,3836
326,21,THU,3673
326,22,THU,3463
326,23,THU,3226
326,0,THU,3032
329,1,THU,3815
329,2,THU,3448
329,3,THU,3502
329,4,THU,3714
329,5,THU,4191
329,6,THU,4591
329,7,THU,4640
329,8,THU,4474
329,9,THU,4441
329,10,THU,4452
329,11,THU,4522
329,12,THU,4534
329,13,THU,4384
329,14,THU,4383
329,15,THU,4421
329,16,THU,4467
329,17,THU,4862
329,18,THU,5334
329,19,THU,5741
329,20,THU,5796
329,21,THU,5581
329,22,THU,5025
329,23,THU,4453
329,0,THU,4123
333,1,THU,3623
333,2,THU,3247
333,3,THU,3325
333,4,THU,3574
333,5,THU,4052
333,6,THU,4755
333,7,THU,5028
333,8,THU,4678
333,9,THU,4577
333,10,THU,4622
333,11,THU,4661
333,12,THU,4703
333,13,THU,4655
333,14,THU,4741
333,15,THU,4941
333,16,THU,5130
333,17,THU,5674
333,18,THU,5716
333,19,THU,5575
333,20,THU,5501
333,21,THU,5294
333,22,THU,4861
333,23,THU,4341
333,0,THU,3977
337,1,THU,1820
337,2,THU,1636
337,3,THU,1663
337,4,THU,1782
337,5,THU,2040
337,6,THU,2467
337,7,THU,2737
337,8,THU,2902
337,9,THU,3114
337,10,THU,3269
337,11,THU,3299
337,12,THU,3223
337,13,THU,3076
337,14,THU,2950
337,15,THU,2813
337,16,THU,2558
337,17,THU,2525
337,18,THU,2552
337,19,THU,2513
337,20,THU,2488
337,21,THU,2413
337,22,THU,2302
337,23,THU,2080
337,0,THU,1952
373,1,THU,2196
373,2,THU,1957
373,3,THU,2023
373,4,THU,2262
373,5,THU,2667
373,6,THU,3077
373,7,THU,3375
373,8,THU,3323
373,9,THU,3303
373,10,THU,3272
373,11,THU,3449
373,12,THU,3375
373,13,THU,3337
373,14,THU,3277
373,15,THU,3195
373,16,THU,3221
373,17,THU,3240
373,18,THU,3074
373,19,THU,2930
373,20,THU,2912
373,21,THU,2814
373,22,THU,2641
373,23,THU,2499
373,0,THU,2415
375,1,THU,1671
375,2,THU,1466
375,3,THU,1542
375,4,THU,1729
375,5,THU,2015
375,6,THU,2384
375,7,THU,2810
375,8,THU,3064
375,9,THU,3142
375,10,THU,3244
375,11,THU,3372
375,12,THU,3338
375,13,THU,3260
375,14,THU,3196
375,15,THU,2978
375,16,THU,2855
375,17,THU,2634
375,18,THU,2379
375,19,THU,2324
375,20,THU,2283
375,21,THU,2216
375,22,THU,2061
375,23,THU,1938
375,0,THU,1836
378,1,THU,1282
378,2,THU,1132
378,3,THU,1109
378,4,THU,1292
378,5,THU,1780
378,6,THU,2452
378,7,THU,3265
378,8,THU,3852
378,9,THU,3823
378,10,THU,3957
378,11,THU,4145
378,12,THU,4081
378,13,THU,3881
378,14,THU,3945
378,15,THU,4011
378,16,THU,3686
378,17,THU,3302
378,18,THU,2684
378,19,THU,2363
378,20,THU,2161
378,21,THU,1985
378,22,THU,1773
378,23,THU,1621
378,0,THU,1476
380,1,THU,2285
380,2,THU,1989
380,3,THU,2235
380,4,THU,2454
380,5,THU,3085
380,6,THU,4153
380,7,THU,5575
380,8,THU,6636
380,9,THU,7021
380,10,THU,7257
380,11,THU,7492
380,12,THU,7305
380,13,THU,7136
380,14,THU,6768
380,15,THU,6172
380,16,THU,5629
380,17,THU,4912
380,18,THU,4174
380,19,THU,3584
380,20,THU,3209
380,21,THU,3051
380,22,THU,2912
380,23,THU,2711
380,0,THU,2555
382,1,THU,5537
382,2,THU,4866
382,3,THU,5169
382,4,THU,5661
382,5,THU,6731
382,6,THU,8488
382,7,THU,10100
382,8,THU,10618
382,9,THU,11031
382,10,THU,11547
382,11,THU,12238
382,12,THU,12313
382,13,THU,12179
382,14,THU,12271
382,15,THU,12609
382,16,THU,12301
382,17,THU,11833
382,18,THU,10815
382,19,THU,9547
382,20,THU,8641
382,21,THU,7961
382,22,THU,7261
382,23,THU,6543
382,0,THU,6154
384,1,THU,2558
384,2,THU,2249
384,3,THU,1999
384,4,THU,2152
384,5,THU,3012
384,6,THU,5027
384,7,THU,7990
384,8,THU,10014
384,9,THU,11971
384,10,THU,13757
384,11,THU,15520
384,12,THU,15967
384,13,THU,15857
384,14,THU,15902
384,15,THU,15883
384,16,THU,15610
384,17,THU,14942
384,18,THU,12736
384,19,THU,9356
384,20,THU,7307
384,21,THU,6027
384,22,THU,4623
384,23,THU,3528
384,0,THU,3010
386,1,THU,2065
386,2,THU,1716
386,3,THU,1661
386,4,THU,1962
386,5,THU,2841
386,6,THU,4830
386,7,THU,8219
386,8,THU,10969
386,9,THU,13718
386,10,THU,16174
386,11,THU,18554
386,12,THU,19435
386,13,THU,19046
386,14,THU,18826
386,15,THU,18952
386,16,THU,18742
386,17,THU,17681
386,18,THU,15272
386,19,THU,11866
386,20,THU,9544
386,21,THU,7752
386,22,THU,5381
386,23,THU,3619
386,0,THU,2633
388,1,THU,2649
388,2,THU,2318
388,3,THU,2332
388,4,THU,2499
388,5,THU,2997
388,6,THU,3954
388,7,THU,5547
388,8,THU,7495
388,9,THU,8719
388,10,THU,9728
388,11,THU,10528
388,12,THU,10803
388,13,THU,10651
388,14,THU,10395
388,15,THU,10140
388,16,THU,9635
388,17,THU,9222
388,18,THU,9011
388,19,THU,8137
388,20,THU,7252
388,21,THU,6177
388,22,THU,4783
388,23,THU,3623
388,0,THU,3046
413,1,THU,2986
413,2,THU,2647
413,3,THU,2690
413,4,THU,3038
413,5,THU,3606
413,6,THU,4333
413,7,THU,5157
413,8,THU,5461
413,9,THU,5506
413,10,THU,5684
413,11,THU,5957
413,12,THU,5902
413,13,THU,5721
413,14,THU,5679
413,15,THU,5655
413,16,THU,5613
413,17,THU,5420
413,18,THU,4919
413,19,THU,4522
413,20,THU,4327
413,21,THU,4139
413,22,THU,3819
413,23,THU,3476
413,0,THU,3298
416,1,THU,3333
416,2,THU,2996
416,3,THU,3193
416,4,THU,3495
416,5,THU,4046
416,6,THU,4532
416,7,THU,5132
416,8,THU,5099
416,9,THU,5080
416,10,THU,5132
416,11,THU,5187
416,12,THU,5181
416,13,THU,4960
416,14,THU,4924
416,15,THU,4617
416,16,THU,4634
416,17,THU,4524
416,18,THU,4212
416,19,THU,4056
416,20,THU,4041
416,21,THU,4026
416,22,THU,3923
416,23,THU,3739
416,0,THU,3624
418,1,THU,2052
418,2,THU,1832
418,3,THU,1909
418,4,THU,2149
418,5,THU,2656
418,6,THU,3540
418,7,THU,4728
418,8,THU,5624
418,9,THU,6060
418,10,THU,6237
418,11,THU,6419
418,12,THU,6215
418,13,THU,5826
418,14,THU,5382
418,15,THU,4778
418,16,THU,4217
418,17,THU,3865
418,18,THU,3723
418,19,THU,3400
418,20,THU,3202
418,21,THU,2936
418,22,THU,2565
418,23,THU,2346
418,0,THU,2263
420,1,THU,2888
420,2,THU,2619
420,3,THU,2754
420,4,THU,3069
420,5,THU,3682
420,6,THU,4831
420,7,THU,6619
420,8,THU,8045
420,9,THU,8640
420,10,THU,8985
420,11,THU,9230
420,12,THU,8958
420,13,THU,8644
420,14,THU,8258
420,15,THU,7593
420,16,THU,7079
420,17,THU,6332
420,18,THU,5541
420,19,THU,4847
420,20,THU,4501
420,21,THU,4131
420,22,THU,3664
420,23,THU,3369
420,0,THU,3172
421,1,THU,2393
421,2,THU,2136
421,3,THU,2268
421,4,THU,2522
421,5,THU,2944
421,6,THU,3875
421,7,THU,5600
421,8,THU,6995
421,9,THU,7682
421,10,THU,8314
421,11,THU,8610
421,12,THU,8495
421,13,THU,8151
421,14,THU,7823
421,15,THU,7408
421,16,THU,6775
421,17,THU,6111
421,18,THU,5401
421,19,THU,4756
421,20,THU,4325
421,21,THU,3762
421,22,THU,3331
421,23,THU,2906
421,0,THU,2687
422,1,THU,1322
422,2,THU,1165
422,3,THU,1193
422,4,THU,1339
422,5,THU,1678
422,6,THU,2390
422,7,THU,3905
422,8,THU,5511
422,9,THU,6582
422,10,THU,7574
422,11,THU,7875
422,12,THU,7688
422,13,THU,7376
422,14,THU,6966
422,15,THU,6420
422,16,THU,5638
422,17,THU,4698
422,18,THU,3901
422,19,THU,3264
422,20,THU,2861
422,21,THU,2403
422,22,THU,1967
422,23,THU,1660
422,0,THU,1462
423,1,THU,2428
423,2,THU,2121
423,3,THU,2139
423,4,THU,2299
423,5,THU,2797
423,6,THU,3707
423,7,THU,5330
423,8,THU,6704
423,9,THU,7716
423,10,THU,8325
423,11,THU,9124
423,12,THU,9112
423,13,THU,8702
423,14,THU,8429
423,15,THU,7890
423,16,THU,7248
423,17,THU,6408
423,18,THU,5698
423,19,THU,5254
423,20,THU,4856
423,21,THU,4341
423,22,THU,3789
423,23,THU,3185
423,0,THU,2784
424,1,THU,1770
424,2,THU,1493
424,3,THU,1488
424,4,THU,1638
424,5,THU,2084
424,6,THU,3003
424,7,THU,4931
424,8,THU,6588
424,9,THU,7778
424,10,THU,8454
424,11,THU,9129
424,12,THU,9129
424,13,THU,9011
424,14,THU,8744
424,15,THU,8318
424,16,THU,7358
424,17,THU,6240
424,18,THU,5371
424,19,THU,4494
424,20,THU,3932
424,21,THU,3409
424,22,THU,2957
424,23,THU,2422
424,0,THU,2107
436,1,THU,2289
436,2,THU,1992
436,3,THU,2090
436,4,THU,2351
436,5,THU,2807
436,6,THU,3275
436,7,THU,3868
436,8,THU,4276
436,9,THU,4506
436,10,THU,4853
436,11,THU,4878
436,12,THU,4784
436,13,THU,4523
436,14,THU,4405
436,15,THU,4137
436,16,THU,3784
436,17,THU,3478
436,18,THU,3251
436,19,THU,3182
436,20,THU,3086
436,21,THU,2943
436,22,THU,2767
436,23,THU,2639
436,0,THU,2551
438,1,THU,1117
438,2,THU,976
438,3,THU,1076
438,4,THU,1231
438,5,THU,1590
438,6,THU,2075
438,7,THU,2613
438,8,THU,3055
438,9,THU,3206
438,10,THU,3449
438,11,THU,3367
438,12,THU,3329
438,13,THU,3175
438,14,THU,2943
438,15,THU,2605
438,16,THU,2265
438,17,THU,2050
438,18,THU,1948
438,19,THU,1814
438,20,THU,1723
438,21,THU,1590
438,22,THU,1433
438,23,THU,1289
438,0,THU,1224
439,1,THU,4416
439,2,THU,4009
439,3,THU,4176
439,4,THU,4447
439,5,THU,5033
439,6,THU,5446
439,7,THU,5134
439,8,THU,4379
439,9,THU,4028
439,10,THU,3936
439,11,THU,3911
439,12,THU,3814
439,13,THU,3755
439,14,THU,3809
439,15,THU,3821
439,16,THU,4121
439,17,THU,4736
439,18,THU,5028
439,19,THU,5300
439,20,THU,5453
439,21,THU,5507
439,22,THU,5327
439,23,THU,4949
439,0,THU,4768
440,1,THU,3804
440,2,THU,3356
440,3,THU,3457
440,4,THU,3822
440,5,THU,4360
440,6,THU,4821
440,7,THU,4828
440,8,THU,4384
440,9,THU,4074
440,10,THU,4030
440,11,THU,4060
440,12,THU,3909
440,13,THU,3779
440,14,THU,3859
440,15,THU,3921
440,16,THU,4172
440,17,THU,4561
440,18,THU,4929
440,19,THU,5100
440,20,THU,5158
440,21,THU,5108
440,22,THU,4930
440,23,THU,4451
440,0,THU,4197
442,1,THU,4124
442,2,THU,3726
442,3,THU,3865
442,4,THU,4164
442,5,THU,4642
442,6,THU,5185
442,7,THU,5288
442,8,THU,4704
442,9,THU,4482
442,10,THU,4486
442,11,THU,4622
442,12,THU,4574
442,13,THU,4351
442,14,THU,4196
442,15,THU,4189
442,16,THU,4436
442,17,THU,4908
442,18,THU,5367
442,19,THU,5623
442,20,THU,5726
442,21,THU,5723
442,22,THU,5372
442,23,THU,4848
442,0,THU,4486
444,1,THU,2499
444,2,THU,2263
444,3,THU,2327
444,4,THU,2510
444,5,THU,2953
444,6,THU,3910
444,7,THU,5647
444,8,THU,6710
444,9,THU,7237
444,10,THU,7811
444,11,THU,8255
444,12,THU,8335
444,13,THU,8069
444,14,THU,7830
444,15,THU,7576
444,16,THU,7243
444,17,THU,6679
444,18,THU,5853
444,19,THU,5222
444,20,THU,4788
444,21,THU,4307
444,22,THU,3633
444,23,THU,3069
444,0,THU,2758
45,1,THU,3058
45,2,THU,2605
45,3,THU,2728
45,4,THU,3177
45,5,THU,3912
45,6,THU,4629
45,7,THU,5099
45,8,THU,5140
45,9,THU,5121
45,10,THU,5040
45,11,THU,5023
45,12,THU,4997
45,13,THU,4999
45,14,THU,4728
45,15,THU,4288
45,16,THU,4039
45,17,THU,3759
45,18,THU,3611
45,19,THU,3673
45,20,THU,3665
45,21,THU,3632
45,22,THU,3656
45,23,THU,3436
45,0,THU,3393
47,1,THU,3867
47,2,THU,3388
47,3,THU,3589
47,4,THU,3949
47,5,THU,4441
47,6,THU,4807
47,7,THU,4662
47,8,THU,4290
47,9,THU,4019
47,10,THU,3919
47,11,THU,4015
47,12,THU,3842
47,13,THU,3708
47,14,THU,3732
47,15,THU,3799
47,16,THU,3981
47,17,THU,4248
47,18,THU,4315
47,19,THU,4383
47,20,THU,4471
47,21,THU,4460
47,22,THU,4344
47,23,THU,4239
47,0,THU,4201
6,1,THU,2808
6,2,THU,2517
6,3,THU,2642
6,4,THU,2838
6,5,THU,3182
6,6,THU,3418
6,7,THU,3217
6,8,THU,2691
6,9,THU,2415
6,10,THU,2331
6,11,THU,2297
6,12,THU,2291
6,13,THU,2265
6,14,THU,2309
6,15,THU,2418
6,16,THU,2632
6,17,THU,3017
6,18,THU,3282
6,19,THU,3418
6,20,THU,3573
6,21,THU,3587
6,22,THU,3400
6,23,THU,3213
6,0,THU,3055
8,1,THU,2839
8,2,THU,2620
8,3,THU,2643
8,4,THU,2825
8,5,THU,3141
8,6,THU,3572
8,7,THU,3766
8,8,THU,3451
8,9,THU,3283
8,10,THU,3295
8,11,THU,3313
8,12,THU,3303
8,13,THU,3174
8,14,THU,3019
8,15,THU,3073
8,16,THU,3246
8,17,THU,3479
8,18,THU,3621
8,19,THU,3649
8,20,THU,3594
8,21,THU,3585
8,22,THU,3412
8,23,THU,3204
8,0,THU,3096
8136,1,THU,2216
8136,2,THU,1985
8136,3,THU,2017
8136,4,THU,2266
8136,5,THU,2837
8136,6,THU,3526
8136,7,THU,3623
8136,8,THU,3698
8136,9,THU,3678
8136,10,THU,3817
8136,11,THU,3702
8136,12,THU,3701
8136,13,THU,3458
8136,14,THU,3448
8136,15,THU,3594
8136,16,THU,3591
8136,17,THU,3496
8136,18,THU,3467
8136,19,THU,3293
8136,20,THU,3127
8136,21,THU,2944
8136,22,THU,2708
8136,23,THU,2482
8136,0,THU,2386
8137,1,THU,2349
8137,2,THU,2070
8137,3,THU,2146
8137,4,THU,2427
8137,5,THU,2952
8137,6,THU,3126
8137,7,THU,2910
8137,8,THU,2779
8137,9,THU,2740
8137,10,THU,2733
8137,11,THU,2735
8137,12,THU,2735
8137,13,THU,2747
8137,14,THU,2777
8137,15,THU,2924
8137,16,THU,3021
8137,17,THU,3077
8137,18,THU,3106
8137,19,THU,3075
8137,20,THU,3019
8137,21,THU,2963
8137,22,THU,2783
8137,23,THU,2657
8137,0,THU,2577
8142,1,THU,2787
8142,2,THU,2463
8142,3,THU,2406
8142,4,THU,2715
8142,5,THU,3136
8142,6,THU,3179
8142,7,THU,2952
8142,8,THU,2732
8142,9,THU,2645
8142,10,THU,2580
8142,11,THU,2617
8142,12,THU,2649
8142,13,THU,2727
8142,14,THU,2829
8142,15,THU,3005
8142,16,THU,3153
8142,17,THU,3281
8142,18,THU,3365
8142,19,THU,3475
8142,20,THU,3550
8142,21,THU,3480
8142,22,THU,3264
8142,23,THU,3090
8142,0,THU,3015
8143,1,THU,1188
8143,2,THU,1036
8143,3,THU,1156
8143,4,THU,1365
8143,5,THU,1619
8143,6,THU,1751
8143,7,THU,1668
8143,8,THU,1587
8143,9,THU,1555
8143,10,THU,1562
8143,11,THU,1539
8143,12,THU,1547
8143,13,THU,1585
8143,14,THU,1620
8143,15,THU,1762
8143,16,THU,1883
8143,17,THU,1792
8143,18,THU,1735
8143,19,THU,1641
8143,20,THU,1584
8143,21,THU,1511
8143,22,THU,1397
8143,23,THU,1338
8143,0,THU,1318
8152,1,THU,3427
8152,2,THU,3011
8152,3,THU,3100
8152,4,THU,3513
8152,5,THU,4090
8152,6,THU,4068
8152,7,THU,3725
8152,8,THU,3449
8152,9,THU,3296
8152,10,THU,3169
8152,11,THU,3302
8152,12,THU,3315
8152,13,THU,3331
8152,14,THU,3430
8152,15,THU,3679
8152,16,THU,3874
8152,17,THU,3997
8152,18,THU,4147
8152,19,THU,4283
8152,20,THU,4376
8152,21,THU,4347
8152,22,THU,4045
8152,23,THU,3866
8152,0,THU,3800
8153,1,THU,1752
8153,2,THU,1520
8153,3,THU,1550
8153,4,THU,1782
8153,5,THU,2169
8153,6,THU,2277
8153,7,THU,2072
8153,8,THU,1954
8153,9,THU,1872
8153,10,THU,1910
8153,11,THU,1857
8153,12,THU,1891
8153,13,THU,1974
8153,14,THU,2016
8153,15,THU,2211
8153,16,THU,2310
8153,17,THU,2366
8153,18,THU,2339
8153,19,THU,2243
8153,20,THU,2281
8153,21,THU,2232
8153,22,THU,2094
8153,23,THU,2020
8153,0,THU,1955
8156,1,THU,4894
8156,2,THU,4207
8156,3,THU,4390
8156,4,THU,4978
8156,5,THU,5680
8156,6,THU,5912
8156,7,THU,5549
8156,8,THU,5347
8156,9,THU,5196
8156,10,THU,5204
8156,11,THU,5198
8156,12,THU,5209
8156,13,THU,5208
8156,14,THU,5303
8156,15,THU,5559
8156,16,THU,5826
8156,17,THU,6015
8156,18,THU,6096
8156,19,THU,6183
8156,20,THU,6218
8156,21,THU,6089
8156,22,THU,5693
8156,23,THU,5499
8156,0,THU,5430
8157,1,THU,4553
8157,2,THU,4027
8157,3,THU,4306
8157,4,THU,4705
8157,5,THU,5196
8157,6,THU,5245
8157,7,THU,4538
8157,8,THU,4133
8157,9,THU,3863
8157,10,THU,3766
8157,11,THU,3756
8157,12,THU,3781
8157,13,THU,3783
8157,14,THU,3946
8157,15,THU,4175
8157,16,THU,4600
8157,17,THU,5075
8157,18,THU,5369
8157,19,THU,5577
8157,20,THU,5694
8157,21,THU,5642
8157,22,THU,5342
8157,23,THU,5113
8157,0,THU,5013
8160,1,THU,6966
8160,2,THU,6031
8160,3,THU,6395
8160,4,THU,7351
8160,5,THU,8496
8160,6,THU,9045
8160,7,THU,8715
8160,8,THU,8267
8160,9,THU,8131
8160,10,THU,7941
8160,11,THU,7987
8160,12,THU,8085
8160,13,THU,8058
8160,14,THU,8280
8160,15,THU,8892
8160,16,THU,9343
8160,17,THU,9484
8160,18,THU,9129
8160,19,THU,8886
8160,20,THU,8820
8160,21,THU,8647
8160,22,THU,8288
8160,23,THU,7945
8160,0,THU,7800
8161,1,THU,599
8161,2,THU,530
8161,3,THU,594
8161,4,THU,863
8161,5,THU,1640
8161,6,THU,2194
8161,7,THU,2125
8161,8,THU,1825
8161,9,THU,1797
8161,10,THU,1790
8161,11,THU,1872
8161,12,THU,1911
8161,13,THU,1836
8161,14,THU,1976
8161,15,THU,2168
8161,16,THU,2240
8161,17,THU,2064
8161,18,THU,1757
8161,19,THU,1390
8161,20,THU,1271
8161,21,THU,1075
8161,22,THU,876
8161,23,THU,743
8161,0,THU,694
8162,1,THU,1846
8162,2,THU,1650
8162,3,THU,1692
8162,4,THU,1918
8162,5,THU,2342
8162,6,THU,2767
8162,7,THU,2830
8162,8,THU,2784
8162,9,THU,2761
8162,10,THU,2826
8162,11,THU,2867
8162,12,THU,2901
8162,13,THU,3130
8162,14,THU,3187
8162,15,THU,3377
8162,16,THU,3486
8162,17,THU,3249
8162,18,THU,2914
8162,19,THU,2690
8162,20,THU,2505
8162,21,THU,2396
8162,22,THU,2217
8162,23,THU,2051
8162,0,THU,1990
8163,1,THU,4272
8163,2,THU,3766
8163,3,THU,3896
8163,4,THU,4359
8163,5,THU,5024
8163,6,THU,5419
8163,7,THU,5325
8163,8,THU,5371
8163,9,THU,5284
8163,10,THU,5339
8163,11,THU,5309
8163,12,THU,5329
8163,13,THU,5362
8163,14,THU,5406
8163,15,THU,5684
8163,16,THU,5928
8163,17,THU,6041
8163,18,THU,6045
8163,19,THU,5964
8163,20,THU,5706
8163,21,THU,5413
8163,22,THU,5026
8163,23,THU,4755
8163,0,THU,4675
8173,1,THU,3393
8173,2,THU,3208
8173,3,THU,3412
8173,4,THU,3970
8173,5,THU,5043
8173,6,THU,6328
8173,7,THU,6945
8173,8,THU,7171
8173,9,THU,7231
8173,10,THU,7188
8173,11,THU,7232
8173,12,THU,7189
8173,13,THU,7200
8173,14,THU,7294
8173,15,THU,7607
8173,16,THU,7378
8173,17,THU,6814
8173,18,THU,5799
8173,19,THU,5151
8173,20,THU,4725
8173,21,THU,4439
8173,22,THU,4102
8173,23,THU,3826
8173,0,THU,3680
8174,1,THU,7743
8174,2,THU,6775
8174,3,THU,6971
8174,4,THU,7855
8174,5,THU,9013
8174,6,THU,9378
8174,7,THU,8485
8174,8,THU,7666
8174,9,THU,7289
8174,10,THU,7161
8174,11,THU,7106
8174,12,THU,6972
8174,13,THU,7049
8174,14,THU,7310
8174,15,THU,7846
8174,16,THU,8392
8174,17,THU,8806
8174,18,THU,9039
8174,19,THU,9328
8174,20,THU,9342
8174,21,THU,9209
8174,22,THU,8842
8174,23,THU,8623
8174,0,THU,8502
8175,1,THU,2368
8175,2,THU,2133
8175,3,THU,2212
8175,4,THU,2500
8175,5,THU,3072
8175,6,THU,3533
8175,7,THU,3497
8175,8,THU,3272
8175,9,THU,3054
8175,10,THU,2980
8175,11,THU,3032
8175,12,THU,3067
8175,13,THU,3062
8175,14,THU,3190
8175,15,THU,3348
8175,16,THU,3499
8175,17,THU,3453
8175,18,THU,3275
8175,19,THU,3036
8175,20,THU,2976
8175,21,THU,2867
8175,22,THU,2751
8175,23,THU,2616
8175,0,THU,2555
8176,1,THU,1500
8176,2,THU,1380
8176,3,THU,1415
8176,4,THU,1720
8176,5,THU,2334
8176,6,THU,2709
8176,7,THU,2502
8176,8,THU,2249
8176,9,THU,2023
8176,10,THU,1910
8176,11,THU,1900
8176,12,THU,2030
8176,13,THU,2148
8176,14,THU,2293
8176,15,THU,2527
8176,16,THU,2825
8176,17,THU,2860
8176,18,THU,2527
8176,19,THU,2326
8176,20,THU,2183
8176,21,THU,2058
8176,22,THU,1859
8176,23,THU,1718
8176,0,THU,1619
8184,1,THU,5828
8184,2,THU,5285
8184,3,THU,5507
8184,4,THU,6121
8184,5,THU,7145
8184,6,THU,8041
8184,7,THU,7932
8184,8,THU,7340
8184,9,THU,7005
8184,10,THU,7056
8184,11,THU,7087
8184,12,THU,7072
8184,13,THU,7057
8184,14,THU,7077
8184,15,THU,7263
8184,16,THU,7477
8184,17,THU,7672
8184,18,THU,7641
8184,19,THU,7509
8184,20,THU,7434
8184,21,THU,7347
8184,22,THU,6928
8184,23,THU,6610
8184,0,THU,6371
8185,1,THU,13137
8185,2,THU,11611
8185,3,THU,11985
8185,4,THU,13171
8185,5,THU,15003
8185,6,THU,15336
8185,7,THU,13813
8185,8,THU,12550
8185,9,THU,11929
8185,10,THU,11797
8185,11,THU,11718
8185,12,THU,11757
8185,13,THU,11709
8185,14,THU,11928
8185,15,THU,12372
8185,16,THU,13110
8185,17,THU,13918
8185,18,THU,14638
8185,19,THU,15034
8185,20,THU,15400
